Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Customer_Type
10125,2022-01-10,Graphics Card,Components,6.0,495.99,2975.93,Central,New
11051,2022-06-14,USB Cable,Accessories,3.0,10.61,31.84,Central,VIP
14760,2023-08-13,Mouse,Accessories,8.0,23.84,190.7,Central,Regular
12476,2022-11-12,Webcam,Accessories,4.0,56.76,227.05,East,Regular
11409,2022-08-15,USB Cable,Accessories,1.0,9.24,9.24,West,New
15860,2023-11-26,Mouse,Accessories,4.0,27.25,109.0,South,New
13738,2023-04-14,Laptop,Computers,3.0,902.59,2707.77,North,Regular
13996,2023-05-01,USB Cable,Accessories,5.0,10.9,54.52,North,Regular
14865,2023-08-26,Hard Drive,Storage,4.0,85.59,342.38,South,New
10556,2022-04-04,SSD,Storage,1.0,135.57,135.57,Central,Regular
15355,2023-10-06,Mouse,Accessories,4.0,27.91,111.63,West,Regular
11993,2022-10-01,CPU Cooler,Components,1.0,45.49,45.49,West,Regular
10946,2022-05-27,CPU Cooler,Components,2.0,41.14,82.29,East,Regular
15365,2023-10-22,Keyboard,Accessories,1.0,43.73,43.73,West,New
13069,2023-01-01,SSD,Storage,8.0,163.89,1311.15,North,Premium
12195,2022-11-10,Case,Components,6.0,70.64,423.87,Central,Premium
11452,2022-08-03,Power Supply,Components,6.0,87.35,524.09,North,VIP
14792,2023-08-01,Hard Drive,Storage,2.0,89.39,178.79,North,Premium
14156,2023-06-19,Monitor,Display,,331.7,2321.87,North,VIP
10876,2022-05-24,RAM,Components,8.0,77.94,623.49,South,Regular
12211,2022-11-17,Laptop,Computers,7.0,828.68,5800.74,North,Regular
13066,2023-01-11,Laptop,Computers,3.0,826.09,2478.27,East,Premium
11347,2022-07-16,Headphones,Audio,3.0,84.94,254.83,West,Regular
10085,2022-01-15,USB Cable,Accessories,4.0,10.66,42.62,West,VIP
14111,2023-05-23,Power Supply,Components,4.0,93.34,373.37,South,Premium
12807,2022-12-21,CPU Cooler,Components,2.0,37.55,75.09,North,New
12330,2022-11-26,Laptop,Computers,8.0,867.01,6936.07,South,Premium
10936,2022-05-22,Keyboard,Accessories,8.0,56.5,452.02,East,New
14322,2023-06-14,Keyboard,Accessories,7.0,45.2,316.38,East,VIP
15924,2023-11-09,Laptop,Computers,2.0,826.13,1652.26,East,Regular
11125,2022-06-02,Graphics Card,Components,2.0,479.8,959.61,East,Regular
16268,2023-12-10,SSD,Storage,2.0,162.68,325.36,North,Premium
14840,2023-08-26,Hard Drive,Storage,7.0,99.37,695.58,North,VIP
11485,2022-08-19,Case,Components,4.0,78.0,,East,Premium
12499,2022-12-20,Webcam,Accessories,3.0,67.05,201.14,South,Premium
15354,2023-10-01,Graphics Card,Components,3.0,431.31,1293.92,Central,Premium
12121,2022-10-01,Hard Drive,Storage,1.0,96.09,96.09,East,VIP
12175,2022-11-05,Motherboard,Components,7.0,193.96,1357.75,East,Regular
11629,2022-08-19,Headphones,Audio,7.0,86.06,602.41,North,Regular
10492,2022-03-22,Keyboard,Accessories,6.0,44.27,352.4223818848034,East,Regular
15716,2023-11-12,Hard Drive,Storage,4.0,98.59,394.37,West,New
14353,2023-06-24,Motherboard,Components,6.0,182.83,1096.97,East,VIP
14522,2023-07-15,Headphones,Audio,7.0,89.79,,West,New
10397,2022-03-25,Keyboard,Accessories,7.0,48.12,336.82,West,VIP
11015,2022-06-11,Webcam,Accessories,7.0,65.76,460.35,West,Regular
10844,2022-05-13,Graphics Card,Components,4.0,526.54,2106.15,South,New
11637,2022-08-21,CPU Cooler,Components,2.0,44.42,88.84,South,Regular
15315,2023-10-25,SSD,Storage,8.0,161.88,1295.03,West,VIP
14480,2023-07-22,CPU Cooler,Components,1.0,38.29,38.29,North,VIP
12317,2022-11-12,RAM,Components,6.0,85.13,677.7373910731476,East,Premium
12025,2022-10-21,RAM,Components,4.0,72.7,290.79,West,VIP
15471,2023-10-22,Monitor,Display,2.0,289.07,578.14,Central,VIP
14390,2023-07-21,Case,Components,7.0,78.04,546.31,East,VIP
12741,2022-12-27,SSD,Storage,6.0,168.87,1013.22,West,VIP
10778,2022-05-11,Webcam,Accessories,3.0,63.08,189.25,South,Regular
12443,2022-11-02,USB Cable,Accessories,5.0,8.84,44.19,West,VIP
11428,2022-08-23,USB Cable,Accessories,4.0,8.82,35.26,Central,Premium
13466,2023-03-12,Motherboard,Components,6.0,208.63,1251.81,South,Regular
15201,2023-09-26,Graphics Card,Components,1.0,466.19,466.19,South,Premium
15916,2023-11-26,Graphics Card,Components,5.0,519.78,2598.91,East,New
14758,2023-08-09,RAM,Components,6.0,86.33,517.96,North,Premium
16068,2023-12-09,RAM,Components,,71.92,431.5,South,Regular
15317,2023-10-09,Monitor,Display,5.0,284.21,1421.07,Central,VIP
10802,2022-05-14,Power Supply,Components,6.0,95.95,575.68,West,VIP
16211,2023-12-15,Motherboard,Components,2.0,190.93,381.86,South,New
15949,2023-12-22,CPU Cooler,Components,5.0,34.88,174.38,North,VIP
15263,2023-10-26,Webcam,Accessories,7.0,66.18,463.28,Central,Premium
12238,2022-11-19,Power Supply,Components,3.0,,240.02,East,Regular
15351,2023-10-17,Power Supply,Components,1.0,85.25,85.25,West,VIP
12054,2022-10-03,Headphones,Audio,4.0,79.88,319.51,East,Premium
15599,2023-11-18,Laptop,Computers,6.0,823.97,4943.82,South,Regular
13673,2023-04-26,Hard Drive,Storage,6.0,112.98,677.91,North,VIP
13132,2023-02-01,Graphics Card,Components,2.0,450.19,900.38,Central,Premium
14382,2023-06-07,SSD,Storage,6.0,129.86,779.14,West,Regular
14468,2023-07-18,CPU Cooler,Components,2.0,35.86,71.71,Central,VIP
10120,2022-01-11,Laptop,Computers,8.0,939.49,7515.94,South,VIP
14016,2023-05-23,Mouse,Accessories,1.0,24.79,24.79,South,VIP
16210,2023-12-21,Motherboard,Components,7.0,193.1,1351.7,East,New
10135,2022-01-05,Keyboard,Accessories,5.0,43.78,218.89,South,Regular
16235,2023-12-28,Case,Components,1.0,68.47,68.47,East,New
13564,2023-04-04,Hard Drive,Storage,4.0,104.28,417.14,South,Regular
14297,2023-06-22,Webcam,Accessories,4.0,61.84,247.36,North,VIP
15450,2023-10-20,Keyboard,Accessories,8.0,54.97,439.73,Central,Regular
15346,2023-10-25,Keyboard,Accessories,5.0,43.86,219.28,Central,New
11056,2022-06-12,USB Cable,Accessories,3.0,10.6,31.8,East,New
14863,2023-08-08,Case,Components,4.0,68.07,272.28,South,Regular
10063,2022-01-27,Webcam,Accessories,3.0,58.74,176.21,North,New
14487,2023-07-24,Laptop,Computers,8.0,946.48,7571.82,West,VIP
16104,2023-12-09,Power Supply,Components,7.0,100.16,701.09,Central,VIP
13916,2023-05-27,Laptop,Computers,8.0,787.99,8364.329468238724,South,VIP
14464,2023-07-06,USB Cable,Accessories,4.0,10.02,40.07,Central,VIP
12573,2022-12-25,Laptop,Computers,6.0,959.89,7641.731564641481,Central,Premium
14937,2023-08-18,Motherboard,Components,3.0,184.41,553.22,West,Regular
12536,2022-12-25,Monitor,Display,6.0,258.94,1553.63,North,Premium
10493,2022-03-06,Webcam,Accessories,3.0,60.19,180.58,West,Premium
10861,2022-05-15,Keyboard,Accessories,3.0,57.19,171.57,South,Regular
13024,2023-01-04,SSD,Storage,3.0,165.19,495.58,Central,Regular
11280,2022-07-18,Webcam,Accessories,1.0,59.3,59.3,West,VIP
11941,2022-10-03,Headphones,Audio,5.0,85.07,425.37,East,Premium
11982,2022-10-16,Headphones,Audio,1.0,78.33,78.33,North,Regular
15262,2023-10-07,Motherboard,Components,1.0,209.85,209.85,West,Premium
10400,2022-03-17,Keyboard,Accessories,4.0,55.02,220.09,North,New
13477,2023-03-02,Power Supply,Components,,103.4,413.58,Central,New
10425,2022-03-10,Keyboard,Accessories,4.0,47.45,189.79,West,Premium
10299,2022-02-13,Webcam,Accessories,3.0,59.93,179.79,West,New
11641,2022-08-07,SSD,Storage,1.0,144.4,144.4,Central,New
13799,2023-04-20,Monitor,Display,7.0,284.36,1990.54,North,Premium
14682,2023-08-13,Keyboard,Accessories,8.0,50.95,407.57,West,Regular
11469,2022-08-02,Keyboard,Accessories,2.0,47.01,94.02,West,Regular
11576,2022-08-01,Headphones,Audio,2.0,85.02,170.04,South,New
12406,2022-11-08,Mouse,Accessories,7.0,28.66,266.204218506638,North,VIP
11985,2022-10-19,CPU Cooler,Components,2.0,37.49,74.98,North,VIP
14983,2023-09-01,USB Cable,Accessories,2.0,9.98,19.96,East,VIP
14446,2023-07-08,Graphics Card,Components,4.0,450.25,1800.99,West,Regular
12516,2022-12-24,SSD,Storage,3.0,150.39,451.18,North,Premium
13688,2023-04-13,USB Cable,Accessories,5.0,10.64,53.19,Central,Premium
11272,2022-07-25,Mouse,Accessories,8.0,26.2,209.6,Central,VIP
14417,2023-07-01,Laptop,Computers,1.0,821.04,821.04,West,New
15652,2023-11-19,CPU Cooler,Components,3.0,39.6,118.8,East,VIP
14084,2023-05-16,Case,Components,2.0,60.77,121.54,Central,Regular
12824,2022-12-03,Graphics Card,Components,8.0,546.75,4374.03,East,New
12146,2022-11-19,CPU Cooler,Components,3.0,40.43,121.3,North,New
16253,2023-12-28,Hard Drive,Storage,4.0,108.76,435.02,West,New
12031,2022-10-12,RAM,Components,3.0,87.24,261.71,West,VIP
11647,2022-09-20,Graphics Card,Components,8.0,502.24,4017.9,South,Regular
12110,2022-10-25,Hard Drive,Storage,3.0,107.0,321.01,Central,Regular
15385,2023-10-10,RAM,Components,3.0,91.37,274.1,West,New
12750,2022-12-24,Motherboard,Components,5.0,208.32,1041.58,South,New
12771,2022-12-26,CPU Cooler,Components,6.0,37.86,227.19,West,VIP
14069,2023-05-16,Monitor,Display,7.0,321.8,2252.59,East,VIP
11123,2022-06-18,Monitor,Display,1.0,289.6,289.6,West,Regular
11736,2022-09-10,Webcam,Accessories,7.0,67.06,469.42,Central,New
10813,2022-05-06,Hard Drive,Storage,1.0,111.33,111.33,Central,Regular
11957,2022-10-08,Mouse,Accessories,2.0,23.32,46.63,Central,VIP
13752,2023-04-04,Graphics Card,Components,4.0,477.4,1909.6,South,VIP
13697,2023-04-05,CPU Cooler,Components,8.0,45.34,362.75,East,Premium
14688,2023-08-23,RAM,Components,2.0,78.62,157.25,North,VIP
14441,2023-07-18,USB Cable,Accessories,8.0,9.59,76.7,East,Regular
14982,2023-09-14,Webcam,Accessories,2.0,60.95,121.9,Central,Regular
15700,2023-11-22,Mouse,Accessories,3.0,,64.62,South,Premium
10036,2022-01-18,Keyboard,Accessories,8.0,46.14,369.16,West,VIP
15648,2023-11-04,Power Supply,Components,4.0,81.94,327.75,Central,VIP
13619,2023-04-10,Monitor,Display,1.0,340.84,340.84,Central,New
13116,2023-02-26,SSD,Storage,1.0,170.39,170.39,South,Regular
13523,2023-03-03,RAM,Components,7.0,77.41,541.84,South,Regular
15417,2023-10-08,Case,Components,6.0,66.18,397.08,North,New
13551,2023-03-19,Webcam,Accessories,5.0,60.14,300.72,East,Premium
12416,2022-11-26,Monitor,Display,3.0,256.29,768.87,North,Premium
15981,2023-12-15,USB Cable,Accessories,8.0,9.6,76.83,South,New
15186,2023-09-12,Graphics Card,Components,4.0,437.17,1748.7,West,New
12735,2022-12-01,Monitor,Display,6.0,290.17,1741.02,Central,Premium
13967,2023-05-01,Headphones,Audio,2.0,71.83,143.65,North,Premium
10115,2022-01-03,SSD,Storage,6.0,128.07,768.42,West,VIP
11987,2022-10-10,RAM,Components,5.0,72.16,360.8,West,New
10511,2022-03-05,Motherboard,Components,6.0,219.71,1318.25,West,VIP
14287,2023-06-28,Hard Drive,Storage,5.0,101.5,507.49,North,New
10203,2022-02-20,USB Cable,Accessories,5.0,8.6,42.99,East,Premium
11836,2022-09-11,USB Cable,Accessories,2.0,10.01,20.01,South,Regular
10754,2022-05-18,Case,Components,1.0,61.91,61.91,East,VIP
10158,2022-01-10,Hard Drive,Storage,8.0,88.64,709.14,Central,Premium
10956,2022-05-16,USB Cable,Accessories,4.0,10.18,40.73,Central,Premium
10479,2022-03-27,Motherboard,Components,3.0,190.9,572.7,East,VIP
12009,2022-10-13,Motherboard,Components,2.0,197.84,395.68,West,Premium
12319,2022-11-05,Motherboard,Components,3.0,178.79,536.37,East,VIP
14980,2023-09-20,RAM,Components,1.0,75.58,75.58,South,Regular
13926,2023-05-12,Case,Components,6.0,71.77,430.63,East,Regular
11670,2022-09-23,Motherboard,Components,1.0,225.39,225.39,South,VIP
11005,2022-06-10,Headphones,Audio,8.0,74.93,599.45,South,Regular
14586,2023-07-23,Hard Drive,Storage,2.0,85.88,171.75,North,VIP
13585,2023-04-02,SSD,Storage,3.0,145.01,435.03,West,Regular
15762,2023-11-20,Monitor,Display,3.0,261.87,785.62,East,VIP
14395,2023-07-27,Webcam,Accessories,1.0,66.6,66.6,Central,Premium
13695,2023-04-12,Mouse,Accessories,5.0,26.46,132.29,South,New
15854,2023-11-10,Graphics Card,Components,1.0,511.38,511.38,North,Premium
13427,2023-03-01,Hard Drive,Storage,2.0,86.77,173.54,East,Regular
14555,2023-07-28,Motherboard,Components,3.0,177.72,533.17,South,New
10113,2022-01-19,Motherboard,Components,4.0,176.11,704.46,East,Regular
12848,2022-12-02,USB Cable,Accessories,6.0,10.5,62.97,West,VIP
11435,2022-08-05,Motherboard,Components,2.0,211.67,423.34,West,VIP
14021,2023-05-09,Hard Drive,Storage,8.0,108.25,865.97,Central,Premium
10047,2022-01-19,Hard Drive,Storage,3.0,86.71,260.12,Central,Regular
15588,2023-11-13,Motherboard,Components,1.0,182.98,182.98,South,New
11082,2022-06-19,Hard Drive,Storage,4.0,106.36,425.46,East,VIP
13563,2023-04-14,CPU Cooler,Components,8.0,37.12,296.94,West,Regular
15098,2023-09-19,Power Supply,Components,6.0,98.76,592.56,North,Regular
12767,2022-12-04,Laptop,Computers,4.0,893.65,3574.58,West,VIP
11226,2022-07-05,Webcam,Accessories,8.0,66.81,534.48,South,New
15500,2023-10-13,Graphics Card,Components,7.0,519.69,3637.86,North,New
15660,2023-11-04,Case,Components,1.0,68.99,68.99,Central,Premium
13977,2023-05-27,Power Supply,Components,5.0,84.93,424.63,North,New
14841,2023-08-16,USB Cable,Accessories,3.0,10.47,31.42,Central,Premium
15888,2023-11-17,Case,Components,1.0,75.91,75.91,Central,VIP
13504,2023-03-16,SSD,Storage,4.0,130.52,522.09,West,Premium
12693,2022-12-18,CPU Cooler,Components,7.0,40.28,281.94,West,Premium
12309,2022-11-12,USB Cable,Accessories,8.0,9.79,78.29,North,Regular
15065,2023-09-25,Power Supply,Components,4.0,90.47,,East,Premium
16025,2023-12-18,SSD,Storage,7.0,145.33,,North,VIP
10366,2022-03-07,Case,Components,5.0,79.09,395.47,East,Premium
14238,2023-06-26,RAM,Components,7.0,83.13,581.88,South,New
15729,2023-11-03,Case,Components,7.0,76.13,532.9,North,Regular
12842,2022-12-22,RAM,Components,2.0,68.97,137.94,East,New
11996,2022-10-13,Graphics Card,Components,1.0,494.42,494.42,Central,VIP
13188,2023-02-06,Mouse,Accessories,8.0,26.41,211.25,South,VIP
12825,2022-12-28,Hard Drive,Storage,5.0,102.31,511.56,Central,New
14939,2023-08-06,Mouse,Accessories,1.0,27.79,27.79,East,Regular
15896,2023-11-20,Power Supply,Components,2.0,100.64,201.28,West,Regular
16274,2023-12-09,Case,Components,3.0,71.82,215.47,North,New
11663,2022-09-28,USB Cable,Accessories,7.0,9.46,66.21,East,Premium
13378,2023-03-23,Headphones,Audio,3.0,74.43,223.28,South,Premium
10806,2022-05-06,Headphones,Audio,3.0,80.4,241.2,West,Regular
11387,2022-07-07,Headphones,Audio,7.0,69.22,484.55,North,Regular
10474,2022-03-21,RAM,Components,1.0,81.52,81.52,West,New
12929,2023-01-17,Headphones,Audio,4.0,77.92,311.69,East,Premium
11851,2022-09-20,Graphics Card,Components,1.0,536.16,536.16,South,Regular
15686,2023-11-11,Laptop,Computers,8.0,909.91,7279.28,North,Premium
12043,2022-10-02,Hard Drive,Storage,4.0,104.51,418.04,West,VIP
14036,2023-05-08,Laptop,Computers,1.0,799.36,799.36,North,VIP
11939,2022-10-21,Hard Drive,Storage,2.0,100.65,201.31,South,VIP
10151,2022-01-06,RAM,Components,7.0,83.23,582.64,West,Regular
16321,2023-12-18,Monitor,Display,5.0,301.13,1505.63,North,Premium
14477,2023-07-12,Motherboard,Components,8.0,170.8,1366.37,West,VIP
11638,2022-08-10,Mouse,Accessories,7.0,22.19,155.3,North,New
15792,2023-11-05,Graphics Card,Components,2.0,456.46,912.91,North,VIP
14813,2023-08-22,Case,Components,4.0,76.56,306.23,North,Premium
14218,2023-06-20,SSD,Storage,3.0,170.64,511.91,East,Premium
16022,2023-12-24,Monitor,Display,5.0,337.63,1688.16,West,New
10935,2022-05-06,Power Supply,Components,3.0,91.35,274.05,Central,New
14636,2023-07-05,Case,Components,3.0,68.91,206.74,North,VIP
13976,2023-05-01,Hard Drive,Storage,7.0,98.06,686.4,East,Premium
13843,2023-05-03,Keyboard,Accessories,4.0,52.07,208.29,South,New
14101,2023-05-10,Case,Components,1.0,68.29,68.29,West,New
11474,2022-08-01,CPU Cooler,Components,1.0,42.07,42.07,West,VIP
15414,2023-10-24,Monitor,Display,3.0,309.46,928.38,North,Regular
13582,2023-04-23,Motherboard,Components,4.0,216.91,867.65,South,Premium
14529,2023-07-11,Mouse,Accessories,4.0,27.49,109.95,East,New
14756,2023-08-20,Keyboard,Accessories,1.0,50.93,,East,VIP
13348,2023-03-03,Keyboard,Accessories,2.0,56.29,112.59,North,Premium
10223,2022-02-14,Mouse,Accessories,6.0,27.34,164.03,Central,Regular
15180,2023-09-23,SSD,Storage,1.0,161.71,161.71,North,Premium
14028,2023-05-20,Graphics Card,Components,7.0,507.72,,West,New
14133,2023-06-23,CPU Cooler,Components,2.0,41.09,82.18,North,New
15158,2023-09-06,Power Supply,Components,3.0,83.58,250.73,West,New
13516,2023-03-14,Webcam,Accessories,1.0,58.33,58.33,West,Premium
12592,2022-12-26,Graphics Card,Components,2.0,516.88,1033.77,North,Premium
16340,2023-12-09,Power Supply,Components,6.0,,512.11,West,New
14622,2023-07-14,Hard Drive,Storage,6.0,99.73,598.35,East,VIP
14388,2023-07-27,CPU Cooler,Components,7.0,43.96,307.75,North,Regular
15778,2023-11-08,Headphones,Audio,1.0,70.77,70.77,Central,Premium
10835,2022-05-25,USB Cable,Accessories,6.0,10.51,63.05,West,Premium
11693,2022-09-04,Laptop,Computers,3.0,869.15,2607.44,South,Regular
15485,2023-10-06,Keyboard,Accessories,6.0,44.83,268.97,East,VIP
12721,2022-12-03,Mouse,Accessories,5.0,27.83,139.17,East,VIP
10792,2022-05-24,Motherboard,Components,8.0,226.35,1810.8,North,Premium
15398,2023-10-02,Graphics Card,Components,1.0,533.15,533.15,Central,New
13167,2023-02-21,Monitor,Display,4.0,261.55,1046.19,South,Premium
16199,2023-12-22,Case,Components,6.0,67.1,402.6,West,Premium
12525,2022-12-27,CPU Cooler,Components,4.0,43.8,175.2,West,New
15714,2023-11-27,Motherboard,Components,1.0,208.8,208.8,East,VIP
12353,2022-11-10,USB Cable,Accessories,7.0,10.79,75.52,North,VIP
14867,2023-08-09,Motherboard,Components,8.0,191.81,1534.47,West,New
14638,2023-07-12,Laptop,Computers,5.0,820.11,4100.55,North,VIP
15229,2023-09-04,Mouse,Accessories,6.0,26.08,156.46,West,VIP
11212,2022-07-07,Motherboard,Components,8.0,214.49,1715.93,West,VIP
10291,2022-02-21,USB Cable,Accessories,6.0,9.26,55.57,North,New
14164,2023-06-10,Keyboard,Accessories,4.0,53.23,212.92,West,New
11304,2022-07-04,RAM,Components,2.0,80.53,161.05,Central,New
15096,2023-09-14,Laptop,Computers,1.0,942.23,942.23,North,New
10912,2022-05-25,Mouse,Accessories,4.0,22.43,89.73,North,New
14124,2023-06-23,Laptop,Computers,7.0,753.22,5272.53,South,Regular
15480,2023-10-17,Monitor,Display,1.0,257.47,257.47,Central,Regular
11052,2022-06-20,Webcam,Accessories,5.0,56.98,284.91,South,Regular
13095,2023-02-24,Keyboard,Accessories,6.0,43.22,259.3,West,New
15048,2023-09-22,USB Cable,Accessories,7.0,9.79,68.52,Central,New
12697,2022-12-08,Power Supply,Components,7.0,84.68,592.74,South,Regular
15938,2023-12-03,Hard Drive,Storage,1.0,98.95,98.95,North,Premium
12606,2022-12-19,Headphones,Audio,6.0,78.82,472.91,West,New
12781,2022-12-28,Laptop,Computers,7.0,815.47,5708.26,South,Regular
14402,2023-07-07,Case,Components,5.0,79.22,396.1,East,Premium
15301,2023-10-12,Power Supply,Components,5.0,90.39,451.94,South,Premium
12109,2022-10-14,Graphics Card,Components,8.0,536.1,4288.84,West,New
11100,2022-06-02,Keyboard,Accessories,8.0,48.48,387.85,East,VIP
10761,2022-05-27,Mouse,Accessories,4.0,25.28,101.13,West,Regular
14471,2023-07-23,Power Supply,Components,1.0,100.07,100.07,North,VIP
10756,2022-05-26,Mouse,Accessories,7.0,23.17,162.22,East,Regular
11924,2022-10-04,Mouse,Accessories,8.0,22.53,180.27,East,VIP
15257,2023-10-27,Mouse,Accessories,4.0,25.84,103.36,North,New
11332,2022-07-05,USB Cable,Accessories,4.0,10.3,41.2,East,Premium
14561,2023-07-06,SSD,Storage,7.0,170.49,1193.44,North,Premium
10046,2022-01-02,RAM,Components,1.0,85.95,85.95,North,Regular
12962,2023-01-23,Mouse,Accessories,3.0,24.8,74.41,North,Premium
16265,2023-12-04,Keyboard,Accessories,6.0,45.73,274.35,Central,New
16309,2023-12-19,Monitor,Display,4.0,290.19,1160.75,West,Regular
14960,2023-09-15,Mouse,Accessories,4.0,25.33,101.33,Central,VIP
13404,2023-03-12,Laptop,Computers,6.0,927.23,5563.36,West,Premium
11454,2022-08-01,Case,Components,6.0,67.52,405.13,North,Regular
10262,2022-02-26,Graphics Card,Components,6.0,434.89,2609.32,North,VIP
14030,2023-05-03,USB Cable,Accessories,2.0,9.24,18.48,East,Premium
14828,2023-08-20,Graphics Card,Components,1.0,518.25,518.25,South,Regular
12992,2023-01-22,Laptop,Computers,6.0,801.58,4809.49,South,VIP
10966,2022-05-23,Motherboard,Components,1.0,192.6,192.6,Central,Regular
14006,2023-05-01,Case,Components,4.0,69.93,279.72,North,VIP
14470,2023-07-21,Case,Components,8.0,59.65,477.18,West,VIP
10058,2022-01-10,RAM,Components,4.0,85.22,340.89,South,New
15265,2023-10-22,USB Cable,Accessories,4.0,11.19,44.76,West,New
16249,2023-12-17,Motherboard,Components,5.0,200.74,1003.69,South,Regular
15295,2023-10-22,Laptop,Computers,2.0,863.34,1726.68,East,Regular
11730,2022-09-07,CPU Cooler,Components,5.0,45.15,225.75,Central,Regular
10707,2022-04-20,USB Cable,Accessories,6.0,10.33,62.0,South,VIP
12603,2022-12-02,Mouse,Accessories,8.0,23.83,,North,VIP
15539,2023-11-10,RAM,Components,3.0,77.23,231.7,West,New
12408,2022-11-10,Hard Drive,Storage,8.0,111.99,895.89,East,Premium
11822,2022-09-17,Keyboard,Accessories,1.0,48.45,48.45,West,VIP
10917,2022-05-23,Hard Drive,Storage,5.0,101.28,506.41,West,Premium
12579,2022-12-07,SSD,Storage,5.0,171.69,858.46,North,VIP
11463,2022-08-08,Power Supply,Components,3.0,84.72,254.17,West,VIP
10675,2022-04-14,RAM,Components,8.0,71.44,571.5,South,Regular
12467,2022-11-13,RAM,Components,2.0,72.77,145.53,North,VIP
12222,2022-11-10,Headphones,Audio,8.0,74.35,594.79,West,New
12820,2022-12-07,USB Cable,Accessories,4.0,9.75,39.01,South,VIP
15726,2023-11-21,Mouse,Accessories,3.0,24.75,74.24,Central,Premium
10140,2022-01-09,Graphics Card,Components,2.0,448.56,897.12,South,Regular
14880,2023-08-28,SSD,Storage,1.0,143.52,143.52,East,New
13858,2023-05-07,USB Cable,Accessories,7.0,8.92,62.44,West,Regular
15260,2023-10-13,Case,Components,4.0,66.09,264.35,Central,VIP
15751,2023-11-25,CPU Cooler,Components,1.0,44.05,,East,New
11450,2022-08-25,Hard Drive,Storage,1.0,88.61,88.61,Central,Premium
10744,2022-05-21,Motherboard,Components,6.0,215.31,1714.066977199896,Central,Premium
13295,2023-03-06,Headphones,Audio,1.0,89.23,89.23,West,New
10197,2022-02-22,Monitor,Display,8.0,257.25,2058.02,Central,New
10174,2022-02-11,Graphics Card,Components,8.0,555.86,4446.86,North,Regular
16065,2023-12-20,Case,Components,4.0,74.35,297.4,Central,New
15310,2023-10-04,Hard Drive,Storage,8.0,87.44,,West,Regular
13064,2023-01-27,Case,Components,5.0,76.89,384.44,East,VIP
14295,2023-06-12,Webcam,Accessories,2.0,64.12,128.24,North,New
10022,2022-01-25,Graphics Card,Components,6.0,441.73,2650.4,West,Premium
14656,2023-07-20,Headphones,Audio,6.0,73.82,442.93,North,New
15681,2023-11-02,Laptop,Computers,7.0,751.45,5260.18,East,Regular
15020,2023-09-23,Headphones,Audio,4.0,87.4,349.62,East,Regular
15857,2023-11-19,RAM,Components,1.0,84.98,84.98,East,VIP
11741,2022-09-14,Hard Drive,Storage,8.0,108.99,871.96,South,New
15112,2023-09-10,Hard Drive,Storage,4.0,91.4,365.59,Central,Regular
11521,2022-08-11,Case,Components,4.0,63.25,253.0,North,Premium
13125,2023-02-24,Graphics Card,Components,8.0,499.23,3993.88,Central,VIP
10639,2022-04-04,RAM,Components,2.0,86.86,173.72,Central,New
14386,2023-07-01,Graphics Card,Components,7.0,495.99,3471.9,East,Premium
13076,2023-01-22,Monitor,Display,6.0,329.12,1974.72,North,Regular
12257,2022-11-25,Laptop,Computers,5.0,830.87,4154.35,North,VIP
13642,2023-04-17,USB Cable,Accessories,3.0,10.32,30.95,West,Premium
11554,2022-08-11,RAM,Components,,81.62,81.62,North,Premium
10339,2022-02-16,CPU Cooler,Components,5.0,39.97,199.84,North,VIP
13821,2023-04-06,Webcam,Accessories,2.0,56.64,113.28,North,VIP
13798,2023-04-13,Headphones,Audio,5.0,84.43,422.17,East,New
15676,2023-11-08,Webcam,Accessories,6.0,65.56,393.36,East,VIP
10819,2022-05-09,Monitor,Display,1.0,318.82,318.82,North,Regular
11408,2022-08-21,Webcam,Accessories,6.0,65.74,394.47,North,Premium
14107,2023-05-08,Monitor,Display,3.0,255.59,766.77,South,Premium
10390,2022-03-19,SSD,Storage,3.0,134.9,404.71,Central,VIP
15972,2023-12-17,Mouse,Accessories,8.0,28.73,229.88,East,VIP
14001,2023-05-13,USB Cable,Accessories,5.0,11.1,55.49,North,New
14418,2023-07-17,Power Supply,Components,7.0,98.33,688.28,South,New
14759,2023-08-12,Laptop,Computers,1.0,742.25,742.25,East,New
12180,2022-11-17,Motherboard,Components,8.0,170.59,1364.71,West,Premium
13773,2023-04-09,Headphones,Audio,6.0,68.24,409.42,Central,Premium
15111,2023-09-03,SSD,Storage,7.0,144.42,1010.97,East,VIP
12399,2022-11-12,RAM,Components,7.0,87.76,614.31,West,Premium
13730,2023-04-24,Headphones,Audio,2.0,82.3,164.6,South,Premium
10692,2022-04-14,Case,Components,2.0,70.24,140.49,Central,Regular
14514,2023-07-03,Laptop,Computers,3.0,976.83,2930.5,West,Premium
12564,2022/12/11,RAM,Components,1.0,84.23,84.23,North,Regular
15290,2023-10-26,USB Cable,Accessories,5.0,10.34,51.72,West,New
10078,2022-01-22,USB Cable,Accessories,6.0,9.71,58.24,East,Premium
11263,2022-07-04,Headphones,Audio,8.0,79.93,639.48,South,Regular
12401,2022-11-04,Power Supply,Components,3.0,77.31,231.93,South,New
10657,2022-04-20,Power Supply,Components,1.0,82.54,82.54,Central,New
10159,2022-01-23,Keyboard,Accessories,5.0,50.76,253.81,Central,VIP
10377,2022-03-09,Monitor,Display,2.0,284.76,569.52,West,New
